StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q93,Q95,Q97,Q99,Q101,Q103,Q105,Q107,Q109,Q111,Q113,Q115,Q117,Q119,Q121,Q123,Q125,Q127,Q129,Q131,Basketball Time_First Click,Basketball Time_Last Click,Basketball Time_Page Submit,Basketball Time_Click Count,Sister P1 Time_First Click,Sister P1 Time_Last Click,Sister P1 Time_Page Submit,Sister P1 Time_Click Count,Sex Pref,Basketball T1 Belief_1,Basketball  T1Action_1,Basketball T1Emotion,AC1:BB,AC1:BB_DO,AC2:BB,AC2:BB_DO,AC3:BB,AC3:BB_DO,AC4:BB,AC4:BB_DO,AC5:BB,AC5:BB_DO,Basketball T2 Belief_1,Basketball T2Action_1,Basketball T2Emotion,Basketball T3 Action_1,Basketball T4_1,Sister P2 Time_First Click,Sister P2 Time_Last Click,Sister P2 Time_Page Submit,Sister P2 Time_Click Count,Sister P3 Time_First Click,Sister P3 Time_Last Click,Sister P3 Time_Page Submit,Sister P3 Time_Click Count,Sister T1 Belief_1,Sister T1 Action_1,Sister T1 Emotions,AC1:S,AC2:S,AC2:S_DO,AC3:S,AC3:S_DO,AC4:S,AC4:S_DO,AC5:S,AC5:S_DO,Sister T2 Belief_1,Sister T2 Action_1,Sister T2 Emotions,Sister T3 Action_1,Sister T4 Action_1,Female Rom Time_First Click,Female Rom Time_Last Click,Female Rom Time_Page Submit,Female Rom Time_Click Count,Male Rom Time_First Click,Male Rom Time_Last Click,Male Rom Time_Page Submit,Male Rom Time_Click Count,Partner T1 Belief_1,Partner T1 Action_1,Partner T1 Emotion,AC 1 Partner,AC 1 Partner_DO,AC 2 Partner,AC 3 Partner,AC 3 Partner_DO,AC 4 Partner,AC 4 Partner_DO,AC 5 Partner,Partner T2 Belief_1,Partner T2 Action_1,Partner T2 Emotions,Partner T3 Action_1,Partner T4 Action_1,Age,Sex,Siblings,Sons,Daughters,Rel Status,Ed,Income,MTurk ID,Feedback,SC0,SC1,SC2,SC3,SC4,BotCheckUS,Attention Check Basketball,Attention Check Sister,Attention Check Partner,MTurkCode,FL_129_DO,FL_38_DO,FL_32_DO,FL_241_DO,VowelTest_DO,T1DependentVariables:Basketball_DO,AttentionCheck:Basketball_DO,T2DependentVariables:Basketball_DO,T1DependentVariables:Sister_DO,AttentionCheck:Sister_DO,T2DependentVariables:Sister_DO,T1DependentVariables:Partner_DO,AttentionCheck:Partner_DO,T2DependentVariables:Partner_DO
2020-12-28 16:40:52,2020-12-28 16:46:26,IP Address,65.140.210.234,100,333,True,2020-12-28 16:46:26,R_3esrlS7GvnNTxab,,,,,36.1685028076171875,-115.11640167236328125,anonymous,EN,,,oae,,,,,,,,,,,,,,,,,,,,,,0,0,23.251,0,,,,,,,,,,,,,,,,,,,,0,0,29.712,0,0,0,34.498,0,28,11,"Angry,Guilty,Distressed,Devious,Jealous",,Groping her,Drug use|Groping her|Drinking and driving|Stealing from you,,,Your mother,Your father|Your brother|You best friend|Your mother,Jealous,Intelligent|Happy|Jealous|Scared,82,80,"Suicidal,Depressed,Scared,Distressed,Traumatized,Violated",100,0,,,,,,,,,,,,,,,,,,,,,,,,,65,Male,2,0,0,Single,Bachelor's degree,19000,AG35FZXI6EC9D,na,1,1,0,3,0,1,,3,,564527,SisterVignettePage1,,Depression:Sister,,Q97,,,,Sister T1 DV|Sister T1 Belief|Sister T1 Action|Sister T1 Emotions,AC4:S|AC2:S|AC5:S,Sister T2 DV|Sister T2 Belief|Sister T2 Action|Sister T2 Emotions,,,
2020-12-28 16:39:48,2020-12-28 16:46:39,IP Address,173.92.244.155,100,411,True,2020-12-28 16:46:40,R_eFAYdgEaByuzkOZ,,,,,35.2071990966796875,-80.9568023681640625,anonymous,EN,,,,ui,,,,,,,,,,,,,,,,,,,,,,,,,Males,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,274.125,0,60,99,"Angry,Sad,Scared",,,False,Your romantic partner,Your brother|Your romantic partner|Your old roomate|Your ex,,,False,,,,,,,,,,,,,,,,0,1,0,0,2,1,,,2,,IntroSex,,,,Q99,,,,,,,Partner T1 DV|Partner T1 Belief|Partner T1 Action|Partner T1 Emotion,AC 5 Partner|AC 3 Partner|AC 2 Partner,
2020-12-28 16:43:58,2020-12-28 16:53:31,IP Address,73.229.139.186,100,573,True,2020-12-28 16:53:32,R_2Qu0McLCKLkNqe7,,,,,40.5377044677734375,-105.05460357666015625,anonymous,EN,,,,,,,,,,,,,,,ea,,,,,,1.749,268.498,275.093,14,,,,,,0,0,"Angry,Mentally ill,Devious,Jealous",The star player on your college's basketball team,The coach of your college's basketball team|The star player on your college's basketball team|Your sister|The president of the college,,,,,Sexual assault,Theft|Sexual assault|Cheating|Accepting bribes,Very succesful,Very unsuccessful|Much smaller|Very succesful|Much larger,0,0,"Devious,Confident",88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,Female,2,1,0,Married,Master's degree,85000,A7OZPNXIVO1FX,,0,1,3,0,0,1,3,,,879555,BasketballVignette,VerbalRequest:Basketball,,,Q121,Basketball T1 DV|Basketball T1 Belief|Basketball  T1Action|Basketball T1Emotion,AC5:BB|AC1:BB|AC4:BB,Basketball T2 DV|Basketball T2Action|Basketball T2 Belief|Basketball T2Emotion,,,,,,
2020-12-28 16:43:19,2020-12-28 16:53:42,IP Address,66.74.35.25,100,622,True,2020-12-28 16:53:42,R_2OYyUgUaiOObor7,,,,,33.6741943359375,-116.17350006103515625,anonymous,EN,,ou,,,,,,,,,,,,,,,,,,,0,0,256.646,0,,,,,,5,10,"Angry,Devious,Jealous",The star player on your college's basketball team,Your sister|The coach of your college's basketball team|The president of the college|The star player on your college's basketball team,,,None of them did,Three of them did|Half of them did|None of them did|All of them did,,,Very succesful,Much larger|Much smaller|Very succesful|Very unsuccessful,50,50,"Sad,Suicidal,Mentally ill,Depressed,Scared,Tired,Distressed",100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,Female,1,1,1,Married,High school (secondary school),40000,A2MX5YW3DSQ61W,,0,1,3,0,0,1,3,,,29558304,BasketballVignette,SuicideAttempt:Basketball,,,Q95,Basketball T1 DV|Basketball  T1Action|Basketball T1 Belief|Basketball T1Emotion,AC3:BB|AC1:BB|AC5:BB,Basketball T2 DV|Basketball T2Action|Basketball T2 Belief|Basketball T2Emotion,,,,,,
2020-12-28 16:50:23,2020-12-28 16:56:21,IP Address,107.11.62.157,100,357,True,2020-12-28 16:56:21,R_1kOGrhjMwyb4UZb,,,,,40.1873016357421875,-82.989898681640625,anonymous,EN,,,,,,,,,,,,,,,,,ae,,,,,,,,,,,,Males,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,52.04,0,10,10,"Angry,Sad,Scared,Distressed,Devious,Jealous",,,True,Your romantic partner,Your ex|Your romantic partner|Your brother|Your old roomate,Extremely rude and avoidant,Pleasant|Kind and courteous|Shy|Extremely rude and avoidant,,10,10,"Angry,Sad,Scared,Distressed,Devious,Jealous",100,0,60,Male,0,0,0,Unmarried in a long-term relationship,Bachelor's degree,50000,A2UJYLP86SD9S,,0,1,0,0,3,1,,,3,26499665,IntroSex,,,Crying:Partner,Q125,,,,,,,Partner T1 DV|Partner T1 Action|Partner T1 Belief|Partner T1 Emotion,AC 2 Partner|AC 4 Partner|AC 3 Partner,Partner T2 DV|Partner T2 Belief|Partner T2 Action|Partner T2 Emotions
2020-12-28 16:53:17,2020-12-28 17:01:14,IP Address,99.100.13.40,100,476,True,2020-12-28 17:01:14,R_3HHqKeoofI0uhTj,,,,,43.1100006103515625,-88.4889984130859375,anonymous,EN,,,,,,,,,,,,,,,,ueio,,,,,,,,,,,,,Females,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.144,13.144,52.311,1,,,,,84,85,"Angry,Mentally ill,Depressed,Scared,Traumatized,Violated",,,True,,,Extremely rude and avoidant,Pleasant|Kind and courteous|Shy|Extremely rude and avoidant,True,,,,,,,,,,,,,,,,0,1,0,0,2,1,,,2,,IntroSex,,,,Q123,,,,,,,Partner T1 DV|Partner T1 Belief|Partner T1 Action|Partner T1 Emotion,AC 4 Partner|AC 2 Partner|AC 5 Partner,
2020-12-28 16:55:47,2020-12-28 17:01:17,IP Address,74.134.152.187,100,329,True,2020-12-28 17:01:17,R_2sXSL21PG9597Oz,,,,,38.308502197265625,-85.81600189208984375,anonymous,EN,,,,,,,,,,ae,,,,,,,,,,,,,,,0,0,29.539,0,,,,,,,,,,,,,,,,,,,,0,0,29.09,0,0,0,40.101,0,13,38,"Angry,Distressed,Devious,Jealous",,Groping her,Groping her|Stealing from you|Drinking and driving|Drug use,,,Your mother,Your brother|Your father|Your mother|You best friend,Jealous,Scared|Happy|Intelligent|Jealous,13,16,"Angry,Devious,Jealous,Confident",50,50,,,,,,,,,,,,,,,,,,,,,,,,,62,Female,0,0,0,Divorced,Master's degree,49000,A2HJDLSU95MH8Q,none,1,1,0,3,0,1,,3,,98355157,SisterVignettePage1,,VerbalRequest:Sister,,Q111,,,,Sister T1 DV|Sister T1 Belief|Sister T1 Action|Sister T1 Emotions,AC2:S|AC4:S|AC5:S,Sister T2 DV|Sister T2 Belief|Sister T2 Action|Sister T2 Emotions,,,
2020-12-28 16:59:08,2020-12-28 17:05:06,IP Address,24.89.17.181,100,357,True,2020-12-28 17:05:06,R_2frJluuuszA3vbj,,,,,39.6342926025390625,-77.73370361328125,anonymous,EN,,,,,,,,,,,,aoe,,,,,,,,,114.157,114.157,117.534,1,,,,,,4,0,"Angry,Mentally ill,Devious,Confident",,,Hard to deal with,Easy going|Shy|Unselfish|Hard to deal with,,,Sexual assault,Cheating|Accepting bribes|Sexual assault|Theft,Very succesful,Very succesful|Very unsuccessful|Much smaller|Much larger,19,9,"Sad,Mentally ill,Depressed,Distressed,Devious,Confident",100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,Male,0,0,0,Single,High school (secondary school),52000,A4SC8G0149GEG,,0,1,3,0,0,1,3,,,72694008,BasketballVignette,Depression:Basketball,,,Q115,Basketball T1 DV|Basketball T1 Belief|Basketball  T1Action|Basketball T1Emotion,AC2:BB|AC4:BB|AC5:BB,Basketball T2 DV|Basketball T2 Belief|Basketball T2Action|Basketball T2Emotion,,,,,,
2020-12-28 17:04:15,2020-12-28 17:11:29,IP Address,72.197.169.10,100,433,True,2020-12-28 17:11:29,R_2ZDHeA1rPzGvuYe,,,,,32.7595977783203125,-117.0142974853515625,anonymous,EN,,,,,,,,,,,,,ea,,,,,,,,,,,,,,,,Females,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,54.536,0,,,,,40,39,"Angry,Sad,Scared,Distressed,Violated",Hitting her,Drug use|Hitting her|Stealing from you|Drinking and driving,,Your romantic partner,Your old roomate|Your brother|Your romantic partner|Your ex,,,False,44,64,"Suicidal,Depressed,Scared,Tired,Distressed",100,0,37,Male,1,0,0,Single,High school (secondary school),20000,A2539PUSDD137T,It was a good survey,0,1,0,0,3,1,,,3,78197950,IntroSex,,,SuicideAttempt:Partner,Q117,,,,,,,Partner T1 DV|Partner T1 Belief|Partner T1 Action|Partner T1 Emotion,AC 1 Partner|AC 5 Partner|AC 3 Partner,Partner T2 DV|Partner T2 Action|Partner T2 Belief|Partner T2 Emotions
2020-12-28 17:04:05,2020-12-28 17:11:36,IP Address,174.48.195.167,100,451,True,2020-12-28 17:11:37,R_2lRhTFNrBG4vlT3,,,,,26.3105926513671875,-80.1428985595703125,anonymous,EN,,,,,,,,,,,oea,,,,,,,,,,,,,,3.928,3.928,32.766,1,,,,,,,,,,,,,,,,,,,,8.886,20.716,21.323,2,3.9,3.9,13.109,1,100,95,"Angry,Traumatized,Violated",,Groping her,Drug use|Stealing from you|Groping her|Drinking and driving,Your brother-in-law lost his house in a fire,Yourbrother-in-law just moved to the area and needed a place to stay|Your brother-in-law lost his job|Your brother-in-law sold his house and is waiting to buy a new one|Your brother-in-law lost his house in a fire,Your mother,Your father|You best friend|Your mother|Your brother,,,100,95,"Angry,Traumatized,Violated",100,0,,,,,,,,,,,,,,,,,,,,,,,,,34,Male,0,0,0,Unmarried in a long-term relationship,Bachelor's degree,30000,AMG9Y1YLBTKIV,,1,1,0,3,0,1,,3,,92688955,SisterVignettePage1,,CryingandBehaviorChange:Sister,,Q113,,,,Sister T1 DV|Sister T1 Belief|Sister T1 Action|Sister T1 Emotions,AC3:S|AC4:S|AC2:S,Sister T2 DV|Sister T2 Action|Sister T2 Belief|Sister T2 Emotions,,,
2020-12-28 17:08:46,2020-12-28 17:14:27,IP Address,73.77.190.239,100,341,True,2020-12-28 17:14:28,R_4UiCLY0NNha1ZlL,,,,,29.7805023193359375,-95.51290130615234375,anonymous,EN,,,,,,,,,,,,,,,,,,,ae,,0,0,81.437,0,,,,,,0,1,"Angry,Mentally ill,Jealous,Confident",,,Hard to deal with,Hard to deal with|Easy going|Shy|Unselfish,None of them did,None of them did|All of them did|Three of them did|Half of them did,Sexual assault,Theft|Cheating|Accepting bribes|Sexual assault,,,0,0,"Mentally ill,Confident",66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,Male,2,0,0,Divorced,Bachelor's degree,78800,A36QBKROJ4J9EJ,,0,1,3,0,0,1,3,,,10855928,BasketballVignette,Crying:Basketball,,,Q129,Basketball T1 DV|Basketball T1 Belief|Basketball  T1Action|Basketball T1Emotion,AC3:BB|AC2:BB|AC4:BB,Basketball T2 DV|Basketball T2Action|Basketball T2 Belief|Basketball T2Emotion,,,,,,
2020-12-28 17:10:08,2020-12-28 17:15:36,IP Address,52.128.53.157,100,328,True,2020-12-28 17:15:37,R_3RxV0nBADMRIg0y,,,,,32.9073944091796875,-97.53220367431640625,anonymous,EN,,,,,,,,,,,,,,,ea,,,,,,,,,,0,0,25.554,0,,,,,,,,,,,,,,,,,,,,0,0,38.429,0,0,0,48.408,0,42,55,"Angry,Sad,Depressed,Devious,Jealous",True,Groping her,Groping her|Stealing from you|Drinking and driving|Drug use,,,,,Jealous,Scared|Jealous|Intelligent|Happy,100,100,"Angry,Sad,Depressed,Scared,Tired,Traumatized,Violated",100,100,,,,,,,,,,,,,,,,,,,,,,,,,37,Male,2,0,0,Unmarried in a long-term relationship,Associate degree,94000,AI9QOT5C5DN1P,,1,1,0,3,0,1,,3,,38378302,SisterVignettePage1,,SuicideAttempt:Sister,,Q121,,,,Sister T1 DV|Sister T1 Action|Sister T1 Belief|Sister T1 Emotions,AC5:S|AC1:S|AC2:S,Sister T2 DV|Sister T2 Action|Sister T2 Belief|Sister T2 Emotions,,,
2020-12-28 17:14:45,2020-12-28 17:19:37,IP Address,68.49.218.99,100,292,True,2020-12-28 17:19:38,R_1BRfx6fkARrdy37,,,,,43.02130126953125,-85.6063995361328125,anonymous,EN,,,,,ea,,,,,,,,,,,,,,,,,,,,,,,,Females,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.085,34.22,81.263,2,,,,,54,44,"Angry,Sad,Jealous,Violated",Hitting her,Drinking and driving|Stealing from you|Hitting her|Drug use,True,Your romantic partner,Your brother|Your romantic partner|Your ex|Your old roomate,,,,84,58,"Angry,Sad,Distressed",100,0,30,Male,2,0,0,Single,Bachelor's degree,50000,A3N40Z29QX64UJ,,0,1,0,0,3,1,,,3,90360372,IntroSex,,,CryingwithBehaviorChange:Partner,Q101,,,,,,,Partner T1 DV|Partner T1 Belief|Partner T1 Action|Partner T1 Emotion,AC 3 Partner|AC 1 Partner|AC 2 Partner,Partner T2 DV|Partner T2 Belief|Partner T2 Action|Partner T2 Emotions
2020-12-28 16:54:55,2020-12-28 17:21:51,IP Address,73.136.105.102,100,1616,True,2020-12-28 17:21:51,R_1JUCNg1j9LhLxgt,,,,,29.691802978515625,-95.6526031494140625,anonymous,EN,,,,,,,,,,,,,,,,ueio,,,,,,,,,130.864,144.166,146.959,3,,,,,,,,,,,,,,,,,,,,54.186,62.13,63.179,3,67.832,77.527,78.546,3,35,25,"Angry,Sad,Mentally ill,Depressed,Distressed,Devious,Jealous",,Groping her,Groping her|Drug use|Drinking and driving|Stealing from you,Your brother-in-law lost his house in a fire,Yourbrother-in-law just moved to the area and needed a place to stay|Your brother-in-law sold his house and is waiting to buy a new one|Your brother-in-law lost his job|Your brother-in-law lost his house in a fire,Your mother,You best friend|Your father|Your mother|Your brother,,,100,95,"Angry,Sad,Suicidal,Mentally ill,Depressed,Scared,Tired,Distressed,Traumatized,Violated",100,0,,,,,,,,,,,,,,,,,,,,,,,,,39,Female,3,0,0,Single,High school (secondary school),5000,A15TFO5B95QVQZ,,1,1,0,3,0,1,,3,,55573983,SisterVignettePage1,,CryingandBehaviorChange:Sister,,Q123,,,,Sister T1 DV|Sister T1 Action|Sister T1 Belief|Sister T1 Emotions,AC3:S|AC2:S|AC4:S,Sister T2 DV|Sister T2 Action|Sister T2 Belief|Sister T2 Emotions,,,
2020-12-28 17:21:55,2020-12-28 17:26:41,IP Address,72.178.184.238,100,286,True,2020-12-28 17:26:41,R_A02FJ6Am6OJ5N3b,,,,,26.1748046875,-98.1869964599609375,anonymous,EN,,,,,,,,ue,,,,,,,,,,,,,7.087,37.013,38.847,4,,,,,,88,76,"Angry,Neutral,Jealous,Confident",The star player on your college's basketball team,The president of the college|Your sister|The star player on your college's basketball team|The coach of your college's basketball team,,,,,Accepting bribes,Accepting bribes|Sexual assault|Cheating|Theft,Much smaller,Much larger|Much smaller|Very succesful|Very unsuccessful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,1,,,,BasketballVignette,,,,Q107,Basketball T1 DV|Basketball  T1Action|Basketball T1 Belief|Basketball T1Emotion,AC4:BB|AC1:BB|AC5:BB,,,,,,,
2020-12-28 17:22:35,2020-12-28 17:29:26,IP Address,71.208.49.245,100,411,True,2020-12-28 17:29:27,R_3oRE4aTVdNrn5A0,,,,,26.5677032470703125,-81.59600067138671875,anonymous,EN,,,,,,,,,,,oea,,,,,,,,,,,,,,5.045,7.609,23.65,2,,,,,,,,,,,,,,,,,,,,13.658,24.494,54.479,3,2.53,45.238,46.174,2,10,5,"Angry,Depressed,Jealous,Violated",,Groping her,Drinking and driving|Drug use|Groping her|Stealing from you,Your brother-in-law lost his house in a fire,Your brother-in-law lost his job|Yourbrother-in-law just moved to the area and needed a place to stay|Your brother-in-law sold his house and is waiting to buy a new one|Your brother-in-law lost his house in a fire,,,Jealous,Happy|Scared|Jealous|Intelligent,65,70,"Angry,Sad,Suicidal,Depressed,Scared,Tired,Jealous,Traumatized,Violated",100,0,,,,,,,,,,,,,,,,,,,,,,,,,31,Male,0,0,0,Married,Master's degree,99500,A1MNVFRIMBY6SI,,1,1,0,3,0,1,,3,,81808833,SisterVignettePage1,,SuicideAttempt:Sister,,Q113,,,,Sister T1 DV|Sister T1 Belief|Sister T1 Action|Sister T1 Emotions,AC3:S|AC5:S|AC2:S,Sister T2 DV|Sister T2 Action|Sister T2 Belief|Sister T2 Emotions,,,
2020-12-28 17:25:52,2020-12-28 17:30:23,IP Address,173.30.101.2,100,270,True,2020-12-28 17:30:23,R_PSpUE2Aow1BuqQN,,,,,39.4795989990234375,-88.3755035400390625,anonymous,EN,,,,,,,,,,,,,,,,ueio,,,,,0,0,73.568,0,,,,,,0,0,"Angry,Mentally ill,Guilty,Scared,Jealous",,,,,None of them did,None of them did|Three of them did|Half of them did|All of them did,Sexual assault,Sexual assault|Theft|Cheating|Accepting bribes,Very succesful,Very unsuccessful|Much larger|Much smaller|Very succesful,0,0,"Angry,Sad,Mentally ill,Guilty,Scared,Devious,Jealous",100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,Male,2,1,0,Unmarried in a long-term relationship,Bachelor's degree,74999,A1XUZFDVKP95VC,,0,1,3,0,0,1,3,,,65036175,BasketballVignette,Crying:BasketballandBehaviorChange,,,Q123,Basketball T1 DV|Basketball T1 Belief|Basketball  T1Action|Basketball T1Emotion,AC3:BB|AC4:BB|AC5:BB,Basketball T2 DV|Basketball T2 Belief|Basketball T2Action|Basketball T2Emotion,,,,,,
2020-12-28 17:34:56,2020-12-28 17:39:02,IP Address,67.180.106.232,100,246,True,2020-12-28 17:39:02,R_1IWTJeJ79sorrLX,,,,,37.212493896484375,-121.864105224609375,anonymous,EN,,,,,,,,,,,,,ea,,,,,,,,,,,,,,,,Females,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.182,6.182,90.834,1,,,,,88,72,"Angry,Sad,Depressed",Hitting her,Drug use|Stealing from you|Drinking and driving|Hitting her,,Your romantic partner,Your brother|Your old roomate|Your romantic partner|Your ex,,,False,88,72,"Angry,Sad,Suicidal,Depressed,Violated",100,0,36,Male,1,0,0,Unmarried in a long-term relationship,Bachelor's degree,185000,A3774HPOUKYTX7,,0,1,0,0,3,1,,,3,81731032,IntroSex,,,Depression:Partner,Q117,,,,,,,Partner T1 DV|Partner T1 Belief|Partner T1 Action|Partner T1 Emotion,AC 1 Partner|AC 5 Partner|AC 3 Partner,Partner T2 DV|Partner T2 Action|Partner T2 Belief|Partner T2 Emotions
2020-12-28 17:42:01,2020-12-28 17:47:50,IP Address,73.220.229.157,100,348,True,2020-12-28 17:47:51,R_3P5lCeewBdlGvWb,,,,,36.7404937744140625,-119.75080108642578125,anonymous,EN,,,,,,,,,,,,aoe,,,,,,,,,,,,,10.71,10.71,38.444,1,,,,,,,,,,,,,,,,,,,,0,0,47.925,0,0,0,42.151,0,65,83,"Angry,Scared,Jealous,Traumatized,Violated",,Groping her,Groping her|Drug use|Stealing from you|Drinking and driving,Your brother-in-law lost his house in a fire,Your brother-in-law lost his house in a fire|Your brother-in-law sold his house and is waiting to buy a new one|Your brother-in-law lost his job|Yourbrother-in-law just moved to the area and needed a place to stay,,,Jealous,Happy|Scared|Intelligent|Jealous,82,89,"Jealous,Traumatized,Violated",100,0,,,,,,,,,,,,,,,,,,,,,,,,,33,Male,4,0,1,Single,GED,40000,AJDXSXAWDDAEO,,1,1,0,3,0,1,,3,,96472007,SisterVignettePage1,,Crying:Sister,,Q115,,,,Sister T1 DV|Sister T1 Belief|Sister T1 Action|Sister T1 Emotions,AC2:S|AC5:S|AC3:S,Sister T2 DV|Sister T2 Belief|Sister T2 Action|Sister T2 Emotions,,,
2020-12-28 17:51:05,2020-12-28 17:55:56,IP Address,67.163.131.118,100,291,True,2020-12-28 17:55:57,R_11dslb6bCAX5Fwp,,,,,40.4608001708984375,-78.58609771728515625,anonymous,EN,,,,,,,,,ie,,,,,,,,,,,,,,,,,,,,Males,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.524,61.524,66.912,1,39,51,"Angry,Mentally ill,Depressed,Distressed,Traumatized,Violated",Hitting her,Stealing from you|Drug use|Drinking and driving|Hitting her,,Your romantic partner,Your romantic partner|Your ex|Your brother|Your old roomate,,,False,39,70,"Sad,Depressed,Distressed,Traumatized",100,0,46,Female,4,0,2,Married,Bachelor's degree,49000,A31BFQ3V5CLBGH,,0,1,0,0,3,1,,,3,2921017,IntroSex,,,CryingwithBehaviorChange:Partner,Q109,,,,,,,Partner T1 DV|Partner T1 Belief|Partner T1 Action|Partner T1 Emotion,AC 3 Partner|AC 1 Partner|AC 5 Partner,Partner T2 DV|Partner T2 Action|Partner T2 Belief|Partner T2 Emotions
2020-12-28 17:52:03,2020-12-28 17:57:01,IP Address,65.189.203.60,100,297,True,2020-12-28 17:57:01,R_3qdRadYBYRBEVT5,,,,,40.9665985107421875,-81.4185028076171875,anonymous,EN,,ou,,,,,,,,,,,,,,,,,,,0,0,70.626,0,,,,,,47,46,"Angry,Depressed,Distressed,Traumatized,Violated",The star player on your college's basketball team,The president of the college|The coach of your college's basketball team|Your sister|The star player on your college's basketball team,Hard to deal with,Easy going|Shy|Hard to deal with|Unselfish,,,Sexual assault,Cheating|Accepting bribes|Theft|Sexual assault,,,73,72,"Suicidal,Mentally ill,Depressed,Scared,Distressed,Violated",100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,Female,0,1,1,Divorced,Bachelor's degree,30000,A23HZ18KTCK2DA,,0,1,3,0,0,1,3,,,26456712,BasketballVignette,SuicideAttempt:Basketball,,,Q95,Basketball T1 DV|Basketball  T1Action|Basketball T1 Belief|Basketball T1Emotion,AC2:BB|AC4:BB|AC1:BB,Basketball T2 DV|Basketball T2 Belief|Basketball T2Action|Basketball T2Emotion,,,,,,
2020-12-28 18:32:48,2020-12-28 18:36:33,IP Address,104.129.73.210,100,224,True,2020-12-28 18:36:33,R_3EXqxgJcHmwQqJO,,,,,40.8018035888671875,-72.86750030517578125,anonymous,EN,,,,,,,,ue,,,,,,,,,,,,,5.849,6.225,18.959,2,,,,,,0,0,"Angry,Distressed",The star player on your college's basketball team,The coach of your college's basketball team|The star player on your college's basketball team|The president of the college|Your sister,Hard to deal with,Hard to deal with|Shy|Unselfish|Easy going,,,Sexual assault,Cheating|Sexual assault|Theft|Accepting bribes,,,0,0,"Distressed,Jealous",100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,Female,1,2,0,Previously divorced and currently in another long-term relationship,Bachelor's degree,75000,AKON4ZPGX5DYQ,,0,1,3,0,0,1,3,,,18064600,BasketballVignette,VerbalRequest:Basketball,,,Q107,Basketball T1 DV|Basketball  T1Action|Basketball T1 Belief|Basketball T1Emotion,AC2:BB|AC4:BB|AC1:BB,Basketball T2 DV|Basketball T2 Belief|Basketball T2Action|Basketball T2Emotion,,,,,,
2020-12-28 18:23:09,2020-12-28 18:41:16,IP Address,45.71.19.16,100,1087,True,2020-12-28 18:41:16,R_3PNSlNylb7F2cXj,,,,,40.69940185546875,-73.88829803466796875,anonymous,EN,,,,,1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,Q101,,,,,,,,,
2020-12-28 18:36:21,2020-12-28 18:42:36,IP Address,108.183.2.101,100,374,True,2020-12-28 18:42:36,R_2ze90SbJy5J4xAF,,,,,42.7008056640625,-73.86009979248046875,anonymous,EN,,,,,,,,,,,,,,,,,ae,,,,,,,,,,,,Males,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,30.907,0,83,35,Angry,,,True,Your romantic partner,Your ex|Your romantic partner|Your old roomate|Your brother,,,False,100,97,"Suicidal,Depressed",100,0,30,Male,0,0,0,Unmarried in a long-term relationship,Bachelor's degree,25000,A1TOER30AQUY2F,This was a great survey!,0,1,0,0,3,1,,,3,80930428,IntroSex,,,SuicideAttempt:Partner,Q125,,,,,,,Partner T1 DV|Partner T1 Action|Partner T1 Belief|Partner T1 Emotion,AC 2 Partner|AC 5 Partner|AC 3 Partner,Partner T2 DV|Partner T2 Action|Partner T2 Belief|Partner T2 Emotions
